 #Reference     Predicted       Error      No_of_atoms  structure_no 
-630.23203448 -630.28093538    0.04890090           105            44
-534.46816293 -534.46400501    0.00415792            86            45
-534.46816293 -534.46400501    0.00415792            86            46
-625.51854254 -625.67746111    0.15891857           104            47
-625.51799862 -625.62575790    0.10775928           104            48
-539.98154042 -539.90391448    0.07762594            87            49
-539.98154042 -539.90391448    0.07762594            87            50
-606.70478466 -606.65412623    0.05065843           100            51
-606.70478466 -606.65412623    0.05065843           100            52
-571.60208040 -571.08883564    0.51324476            93            53
-571.40565732 -571.42250926    0.01685194            93            54
-571.48694908 -571.48174092    0.00520816            93            55
-571.52994217 -571.44703174    0.08291043            93            56
-571.55820848 -571.37534892    0.18285956            93            57
-571.58284293 -571.29142154    0.29142139            93            58
-571.59891688 -571.14429230    0.45462458            93            59
-507.07740330 -506.84743125    0.22997205            81            60
-507.07740330 -506.84743125    0.22997205            81            61
-518.04808300 -518.08857143    0.04048843            83            62
-518.04698156 -518.06927237    0.02229081            83            63
-566.48475003 -566.18083331    0.30391672            92            64
-566.37990602 -566.51056527    0.13065925            92            65
-566.41499800 -566.48886519    0.07386719            92            66
-566.43002140 -566.52674847    0.09672707            92            67
-566.44760229 -566.44334982    0.00425247            92            68
-566.46170763 -566.42040274    0.04130489            92            69
-566.47595190 -566.27925009    0.19670181            92            70
-566.48314192 -566.22116090    0.26198102            92            71
-534.48220843 -534.51692569    0.03471726            86            72
-534.48164438 -534.45145081    0.03019357            86            73
-571.52643799 -571.51639164    0.01004635            93            74
-571.36497230 -571.45923177    0.09425947            93            75
-571.43622467 -571.50574147    0.06951680            93            76
-571.47145256 -571.56009998    0.08864742            93            77
-571.49355677 -571.51915820    0.02560143            93            78
-571.51216725 -571.51409116    0.00192391            93            79
-571.52643799 -571.51639164    0.01004635            93            80
-545.41256648 -545.36202867    0.05053781            88            81
-545.41256648 -545.36202867    0.05053781            88            82
-528.98735908 -529.05902377    0.07166469            85            83
-528.98735908 -529.05902377    0.07166469            85            84
-620.82419425 -620.93425496    0.11006071           103            85
-620.80773643 -620.76495498    0.04278145           103            86
-620.81862493 -620.88367228    0.06504735           103            87
-576.68695569 -576.59799422    0.08896147            94            88
-576.59399031 -576.63799174    0.04400143            94            89
-576.63332957 -576.80513048    0.17180091            94            90
-576.64979113 -576.58236153    0.06742960            94            91
-576.66562252 -576.62241471    0.04320781            94            92
-576.68114834 -576.62359526    0.05755308            94            93
-556.29073107 -556.11295173    0.17777934            90            94
-556.29073107 -556.11295173    0.17777934            90            95
-550.84639162 -550.82365728    0.02273434            89            96
-550.84639162 -550.82365728    0.02273434            89            97
-580.77210943 -580.68600273    0.08610670            95            98
-580.70618887 -581.09879079    0.39260192            95            99
-580.73692018 -580.63591058    0.10100960            95           100
-580.74555742 -580.73115333    0.01440409            95           101
-580.75984718 -580.75097693    0.00887025            95           102
-580.76898243 -580.77901985    0.01003742            95           103
-545.40689988 -545.33824519    0.06865469            88           104
-545.40689988 -545.33824519    0.06865469            88           105
-620.84694326 -620.87826639    0.03132313           103           106
-620.79730277 -620.66761680    0.12968597           103           107
-620.80919052 -620.53031422    0.27887630           103           108
-620.82031776 -620.73431742    0.08600034           103           109
-620.83646982 -620.87506665    0.03859683           103           110
-620.84626144 -620.89957524    0.05331380           103           111
-539.97688919 -540.07503181    0.09814262            87           112
-539.97617628 -540.02961973    0.05344345            87           113
-518.01907865 -518.07846933    0.05939068            83           114
-518.01831407 -518.06737782    0.04906375            83           115
-591.87798609 -591.87726336    0.00072273            97           116
-591.84161861 -591.77361840    0.06800021            97           117
-591.85761975 -591.81873111    0.03888864            97           118
-591.87027347 -591.84707295    0.02320052            97           119
-586.84869828 -586.87708433    0.02838605            96           120
-586.77272429 -586.70569880    0.06702549            96           121
-586.80769548 -586.71538619    0.09230929            96           122
-586.82019663 -586.84241630    0.02221967            96           123
-586.83053217 -586.78260891    0.04792326            96           124
-586.84112222 -586.88403424    0.04291202            96           125
-534.50711049 -534.58372454    0.07661405            86           126
-534.50711049 -534.58372454    0.07661405            86           127
-571.57648519 -571.55552065    0.02096454            93           128
-571.45322012 -571.56705315    0.11383303            93           129
-571.51004244 -571.58685767    0.07681523            93           130
-571.53548477 -571.65225769    0.11677292            93           131
-571.55006432 -571.54531746    0.00474686            93           132
-571.56602800 -571.53808255    0.02794545            93           133
-571.57410735 -571.59649708    0.02238973            93           134
-523.49911123 -523.60070259    0.10159136            84           135
-523.49748063 -523.54506139    0.04758076            84           136
-528.98234281 -529.02986197    0.04751916            85           137
-528.98172160 -529.03819678    0.05647518            85           138
-565.46499067 -565.32895926    0.13603141            92           139
-565.34108438 -565.26682739    0.07425699            92           140
-565.44300010 -565.46070364    0.01770354            92           141
-565.45331516 -565.32700471    0.12631045            92           142
-565.46205912 -565.33517874    0.12688038            92           143
-576.65111888 -576.69340141    0.04228253            94           144
-576.59161969 -576.66623262    0.07461293            94           145
-576.61924595 -576.75811729    0.13887134            94           146
-576.63060826 -576.63030474    0.00030352            94           147
-576.64350122 -576.69676222    0.05326100            94           148
-576.65090798 -576.69437626    0.04346828            94           149
-566.43574987 -566.48122426    0.04547439            92           150
-566.34121676 -566.49145728    0.15024052            92           151
-566.37835962 -566.51081942    0.13245980            92           152
-566.39301284 -566.53655181    0.14353897            92           153
-566.40735146 -566.52337223    0.11602077            92           154
-566.41781627 -566.50795080    0.09013453            92           155
-566.42951213 -566.47360477    0.04409264            92           156
-581.75543405 -581.80533941    0.04990536            95           157
-581.67907311 -581.74002311    0.06095000            95           158
-581.72025661 -581.69831533    0.02194128            95           159
-581.73293576 -581.81119146    0.07825570            95           160
-581.74293803 -581.75089028    0.00795225            95           161
-581.75242332 -581.80407072    0.05164740            95           162
-517.95890091 -518.02484527    0.06594436            83           163
-517.95737678 -517.99838825    0.04101147            83           164
-534.49517615 -534.42565312    0.06952303            86           165
-534.49517615 -534.42565312    0.06952303            86           166
-639.53339880 -639.50392676    0.02947204           107           167
-639.53274235 -639.51694128    0.01580107           107           168
-576.65935605 -576.64960588    0.00975017            94           169
-576.56015327 -576.64122106    0.08106779            94           170
-576.60568725 -576.77360883    0.16792158            94           171
-576.62325685 -576.61510423    0.00815262            94           172
-576.63639009 -576.70556013    0.06917004            94           173
-576.64496502 -576.68903851    0.04407349            94           174
-576.65430545 -576.67675765    0.02245220            94           175
-518.02332890 -518.08467911    0.06135021            83           176
-518.02213951 -518.05037179    0.02823228            83           177
-586.93172935 -586.88512411    0.04660524            96           178
-586.92933151 -586.77799088    0.15134063            96           179
-630.17284884 -630.15097251    0.02187633           105           180
-630.17284884 -630.15097251    0.02187633           105           181
-580.94915920 -581.09322052    0.14406132            95           182
-580.86605362 -580.94076528    0.07471166            95           183
-580.90211819 -580.99228562    0.09016743            95           184
-580.91721032 -581.06047864    0.14326832            95           185
-580.93017041 -581.08244618    0.15227577            95           186
-580.93928279 -581.12173231    0.18244952            95           187
-580.94832144 -581.09175275    0.14343131            95           188
-611.39357449 -611.31047019    0.08310430           101           189
-611.39357449 -611.31047019    0.08310430           101           190
-545.39843437 -545.37653002    0.02190435            88           191
-545.39843437 -545.37653002    0.02190435            88           192
-616.08348397 -616.11232872    0.02884475           102           193
-616.08348397 -616.11232872    0.02884475           102           194
-625.50569362 -625.49599069    0.00970293           104           195
-625.50489733 -625.46986607    0.03503126           104           196
-634.76337799 -634.54097130    0.22240669           106           197
-634.67317338 -634.90932744    0.23615406           106           198
-634.71726990 -634.91376331    0.19649341           106           199
-634.73624401 -634.64624617    0.08999784           106           200
-634.75332345 -634.65099925    0.10232420           106           201
-581.77472610 -581.68007738    0.09464872            95           202
-581.71561019 -581.73124102    0.01563083            95           203
-581.74097416 -581.74102260    0.00004844            95           204
-581.75315727 -581.76449080    0.01133353            95           205
-581.76329039 -581.73483588    0.02845451            95           206
-581.77172328 -581.71675912    0.05496416            95           207
-616.15139016 -616.16053161    0.00914145           102           208
-616.15139016 -616.16053161    0.00914145           102           209
-539.98776188 -539.94192352    0.04583836            87           210
-539.98776188 -539.94192352    0.04583836            87           211
-571.60800092 -571.42578481    0.18221611            93           212
-571.48536709 -571.51894024    0.03357315            93           213
-571.53551007 -571.52282062    0.01268945            93           214
-571.55660316 -571.61474387    0.05814071            93           215
-571.57029743 -571.51415228    0.05614515            93           216
-571.58235736 -571.55649590    0.02586146            93           217
-571.59874428 -571.53312718    0.06561710            93           218
-571.60653760 -571.44569393    0.16084367            93           219
-523.49933434 -523.52748229    0.02814795            84           220
-523.49664821 -523.48508391    0.01156430            84           221
-554.93341991 -555.50584290    0.57242299            90           222
-554.90939260 -554.99466794    0.08527534            90           223
-554.91818533 -554.99773262    0.07954729            90           224
-554.92690728 -555.18332555    0.25641827            90           225
-591.90064981 -591.89230330    0.00834651            97           226
-591.89829041 -591.82010970    0.07818071            97           227
-528.97558747 -529.00187391    0.02628644            85           228
-528.97409072 -528.92609541    0.04799531            85           229
-621.01419588 -620.75400801    0.26018787           103           230
-620.78104659 -620.69225621    0.08879038           103           231
-620.98786227 -621.30724120    0.31937893           103           232
-621.00239812 -620.86236921    0.14002891           103           233
-621.01206598 -620.74863835    0.26342763           103           234
-539.96845300 -540.01100062    0.04254762            87           235
-539.96729738 -539.94597398    0.02132340            87           236
-576.70618986 -576.42804846    0.27814140            94           237
-576.62130173 -576.68913235    0.06783062            94           238
-576.65198910 -576.65007626    0.00191284            94           239
-576.66442461 -576.72576070    0.06133609            94           240
-576.67500859 -576.62832089    0.04668770            94           241
-576.68941452 -576.59991353    0.08950099            94           242
-576.69929508 -576.51840967    0.18088541            94           243
-581.78695251 -581.71627124    0.07068127            95           244
-581.69152153 -581.62518152    0.06634001            95           245
-581.72451089 -581.75190695    0.02739606            95           246
-581.73949183 -581.67214537    0.06734646            95           247
-581.75236078 -581.74618346    0.00617732            95           248
-581.76161629 -581.71320277    0.04841352            95           249
-581.77097229 -581.75102774    0.01994455            95           250
-581.77836157 -581.73496532    0.04339625            95           251
-581.78635865 -581.71299711    0.07336154            95           252
-523.49666336 -523.57392424    0.07726088            84           253
-523.49580869 -523.49548388    0.00032481            84           254
-576.73045458 -576.34522402    0.38523056            94           255
-576.64158527 -576.63650281    0.00508246            94           256
-576.66865473 -576.72313116    0.05447643            94           257
-576.68287452 -576.59664452    0.08623000            94           258
-576.69687240 -576.60988338    0.08698902            94           259
-576.70847963 -576.57667186    0.13180777            94           260
-576.71977984 -576.46826584    0.25151400            94           261
-576.72689234 -576.39759360    0.32929874            94           262
-566.48470032 -566.43816917    0.04653115            92           263
-566.47680792 -566.50808346    0.03127554            92           264
-566.48925251 -566.48825922    0.00099329            92           265
-566.47932767 -566.54477885    0.06545118            92           266
-575.57715771 -575.59069545    0.01353774            94           267
-575.50625408 -575.51299668    0.00674260            94           268
-575.53555999 -575.63360368    0.09804369            94           269
-575.54824032 -575.51086135    0.03737897            94           270
-575.56116490 -575.57772590    0.01656100            94           271
-575.57063814 -575.59030748    0.01966934            94           272
-555.33740440 -554.97082052    0.36658388            90           273
-555.32312740 -554.92822930    0.39489810            90           274
-555.33535843 -554.99943587    0.33592256            90           275
-580.62179880 -580.72564097    0.10384217            95           276
-580.51798379 -580.61764386    0.09966007            95           277
-580.56219426 -580.56197597    0.00021829            95           278
-580.57861622 -580.66793533    0.08931911            95           279
-580.59901932 -580.59453472    0.00448460            95           280
-580.60888464 -580.65524293    0.04635829            95           281
-580.61678848 -580.70010999    0.08332151            95           282
-559.10517177 -558.95583587    0.14933590            91           283
-553.76693563 -553.81282630    0.04589067            91           284
-555.99970545 -555.41858325    0.58112220            91           285
-556.12013576 -556.27303641    0.15290065            91           286
-557.17740542 -557.72844464    0.55103922            91           287
-557.89360626 -557.84632046    0.04728580            91           288
-557.93576104 -557.69587305    0.23988799            91           289
-558.30965584 -558.40323621    0.09358037            91           290
-558.32533425 -558.40161492    0.07628067            91           291
-558.63445867 -558.92232833    0.28786966            91           292
-558.66586840 -558.97799330    0.31212490            91           293
-558.82276827 -559.02029836    0.19753009            91           294
-558.92530349 -558.99409272    0.06878923            91           295
-558.98075882 -558.91011048    0.07064834            91           296
-559.02115025 -558.98160115    0.03954910            91           297
-559.05410314 -559.04400224    0.01010090            91           298
-559.07153428 -558.99979447    0.07173981            91           299
-559.08302855 -558.97783032    0.10519823            91           300
-559.09295533 -558.96717115    0.12578418            91           301
-559.09973615 -559.02365235    0.07608380            91           302
-559.10422855 -558.96857548    0.13565307            91           303
-559.21294503 -559.49785042    0.28490539            91           304
-557.27544173 -557.34265436    0.06721263            91           305
-558.24650795 -557.95475890    0.29174905            91           306
-558.53467944 -558.69195758    0.15727814            91           307
-558.73526670 -558.90412799    0.16886129            91           308
-558.76353543 -558.90555906    0.14202363            91           309
-558.93469088 -559.31750184    0.38281096            91           310
-558.96444026 -559.48041500    0.51597474            91           311
-559.07632400 -559.74137839    0.66505439            91           312
-559.12059455 -559.64534938    0.52475483            91           313
-559.14816897 -559.58284028    0.43467131            91           314
-559.16847074 -559.53173684    0.36326610            91           315
-559.18992397 -559.47669496    0.28677099            91           316
-559.20242933 -559.46265589    0.26022656            91           317
-559.20823161 -559.43213590    0.22390429            91           318
