 #Reference     Predicted       Error      No_of_atoms  structure_no 
-788.32799033 -786.87867126    1.44931907           108           226
-720.59674424 -720.55184712    0.04489712           108           227
-788.40535054 -787.23288003    1.17247051           108           228
-798.03796575 -797.68089065    0.35707510           108           229
-876.43486343 -874.95568520    1.47917823           108           230
-773.83811299 -774.93139281    1.09327982           108           231
-841.91257201 -842.11517072    0.20259871           108           232
-707.61430671 -708.28628433    0.67197762           108           233
-859.74556007 -858.26516105    1.48039902           108           234
-825.47773706 -825.24001801    0.23771905           108           235
